index,gdp,gdp_trend,gdp_cycle,price,price_trend,price_cycle,deflator,deflator_trend,deflator_cycle
1998-12-31,473939.0,474710.5457609057,-0.16252972844094105,98.86234458593071,97.61497671521015,1.2778447659314907,113.8,112.87839706965573,0.8164564294579346
1999-03-31,467409.3,475470.9551703935,-1.6955094906910717,98.1184618179695,97.59304126410296,0.5383791170567864,113.2,112.64311149420963,0.49438309933313995
1999-06-30,469175.1,476262.7582123568,-1.4881823300566754,97.94140330699133,97.55343507548469,0.3976981755757114,112.8,112.3892100457419,0.3655065767353527
1999-09-30,471675.4,477094.9930418859,-1.1359568054427394,97.94343753371389,97.49721890018111,0.45767319167291376,112.1,112.11798813462181,-0.016043932754317147
1999-12-31,471846.4,477972.2680276883,-1.2816367051934119,97.86217627704019,97.42569596916282,0.4480135384565598,111.9,111.83099791494007,0.061702109742789446
2000-03-31,479857.5,478895.8042928206,0.20081522923331985,97.51692172069227,97.34044840004631,0.18129495348191416,111.5,111.52978029820329,-0.026701655937688695
2000-06-30,482130.7,479862.9942928218,0.472573574988866,97.24330309540035,97.24333111064047,-2.88094204492495e-05,111.0,111.21591932222117,-0.19414425878691022
2000-09-30,482254.0,480871.8315430479,0.2874296987862568,97.31022375666701,97.1363093145795,0.1790416408804285,110.8,110.89098041211703,-0.0820449163483894
2000-12-31,486940.9,481921.72687492205,1.041491355375368,97.09651923632873,97.02134820798818,0.07747885360178675,110.4,110.55639404343785,-0.14146087595475754
2001-03-31,490555.9,483012.9549751529,1.561644454284905,97.11593807072752,96.90052168351757,0.2223067362975728,110.6,110.21353382897301,0.35065219088854516
2001-06-30,486874.1,484148.9275136526,0.562878967912317,96.54514531982153,96.77595061571148,-0.23849447556083536,109.7,109.86367563523481,-0.1489806656189474
2001-09-30,481569.6,485337.7705009737,-0.776401658804371,96.6099101502205,96.64989051435572,-0.04136617633238027,109.4,109.50833687009242,-0.09893024877268841
2001-12-31,479927.4,486589.3131804724,-1.3691038828881008,96.1964339401146,96.5244526359263,-0.33982963575968084,109.2,109.14893264414296,0.04678685775474367
2002-03-31,480737.2,487911.0296889422,-1.4703151296898698,95.7790882187477,96.40172324917164,-0.6458754153331858,109.3,108.78681035743978,0.4717388448783888
2002-06-30,484632.7,489306.2304674385,-0.9551340605194913,95.71406726403903,96.2835836111553,-0.591498909529864,108.2,108.4233493271336,-0.2059974429121425
2002-09-30,486155.2,490773.74231346155,-0.9410736384734331,95.84279918596364,96.17152583204674,-0.34181286325557503,107.8,108.06024961390177,-0.24083750947424543
2002-12-31,487507.2,492309.47106796934,-0.9754577862481018,95.664017087038,96.06668607429856,-0.41915569664714436,107.6,107.6990716850922,-0.09198935844302314
2003-03-31,487811.8,493906.43598297355,-1.2339656945032473,95.54517797716017,95.9699950462095,-0.442656133143271,106.9,107.34121335204401,-0.4110381635029303
2003-06-30,491165.7,495554.65489106847,-0.8856651527233139,95.48123746678925,95.8821317879613,-0.4181116060900769,106.8,106.98801050629316,-0.17573044437732
2003-09-30,492613.6,497240.3364773588,-0.9304829351006405,95.60930052538106,95.80350982906752,-0.20271627212089527,106.4,106.64052328103062,-0.22554585595643273
2003-12-31,497973.7,498946.9463301425,-0.19506008350204107,95.36358558024703,95.73429214009101,-0.3872244224687127,105.7,106.29969430288088,-0.564154306194109
2004-03-31,501630.7,500655.0583274191,0.19487302811647123,95.41157515795243,95.67452031077987,-0.27483299835036057,105.5,105.9663158714178,-0.4400604735410818
2004-06-30,501713.3,502344.6380682317,-0.12567827351745997,95.18228727596777,95.62400423928219,-0.46193104631876425,105.2,105.64080547727593,-0.41726819034028084
2004-09-30,504781.9,503996.260927669,0.1558819247755805,95.50909410882998,95.5823894830256,-0.07668292725473425,105.1,105.32328916367018,-0.21200359905509947
2004-12-31,503801.8,505590.107694527,-0.35370701825667705,95.8632607301753,95.54904552633562,0.32885226860071004,105.2,105.01361747039218,0.17748415310079313
2005-03-31,506396.9,507106.85018202185,-0.14000011669473844,95.44492059810368,95.52329604392895,-0.08204851493947007,104.6,104.71150138150628,-0.10648436899022284
2005-06-30,510351.6,508526.0425110605,0.3589899702923782,95.08223260247068,95.50466109502474,-0.44231191201626885,104.1,104.4167683701578,-0.3033692529487819
2005-09-30,515527.7,509826.7950836865,1.1182042551093785,95.20895970606716,95.49261175418846,-0.297040831652462,103.7,104.1291762211286,-0.41215751118323096
2005-12-31,516420.3,510989.35927537363,1.0628285356720335,95.13046600498859,95.48635507817775,-0.37271196800608974,103.5,103.84828473896927,-0.3353784223251388
2006-03-31,517213.6,511997.54952716845,1.0187647338641748,95.31125938144872,95.4849208412202,-0.1818731777138538,103.3,103.5733854930921,-0.2639534198776827
2006-06-30,518061.9,512838.57461807004,1.0185125769488046,95.24868172172228,95.48711638687261,-0.2497034931752462,103.1,103.30355237494751,-0.197042957640714
2006-09-30,517025.7,513502.9033586231,0.6860324680416863,95.80929079060589,95.49164052027945,0.3326472019914428,103.0,103.03768841005272,-0.036577305483342926
2006-12-31,523952.4,513984.26913773565,1.939384424933266,95.46354798054695,95.49704302491936,-0.03507443090533524,103.0,102.77456940369053,0.21934472468960742
2007-03-31,527420.4,514278.60709221684,2.5553839351957874,95.21094778200695,95.50207221569005,-0.3048357244286759,102.7,102.51294760588756,0.18246709170002262
2007-06-30,527668.1,514388.0824406652,2.581711748904403,95.18208455552902,95.50545547308643,-0.3385889486161697,102.8,102.25171616079314,0.536209913919361
2007-09-30,524805.2,514323.07402224664,2.0380431108754538,95.67597778690333,95.50573822483236,0.1782506111519755,102.3,101.98988512030289,0.30406434847074504
2007-12-31,527030.6,514102.2606871015,2.514740801882409,95.93054328371234,95.50126379182826,0.4495013729030939,101.8,101.72680721371191,0.07195034258209443
2008-03-31,528892.3,513750.8726141067,2.947231468211342,96.14672642856125,95.49048189470085,0.6872355451971179,101.6,101.46202899211514,0.1359828984846878
2008-06-30,525891.4,513302.22019420925,2.452586275786528,96.44581144265356,95.47211055375938,1.0198799243533063,101.5,101.19514275209897,0.30125679910135705
2008-09-30,519335.3,512799.07721047266,1.274616722222488,97.7436504034613,95.44527794214676,2.408052562545504,100.8,100.9258270221297,-0.12467276795473659
2008-12-31,506486.2,512292.0856833388,-1.133315513862454,96.92872997660061,95.40972079606145,1.5920905835014931,102.0,100.65395086645353,1.337303823604885
2009-03-31,482133.8,511835.972772493,-5.803064722396023,96.04646487244281,95.36661233449027,0.7128831792493795,102.1,100.3793047074278,1.7141932767789525
2009-06-30,491599.0,511481.8369590685,-3.8873006864287962,95.54776330123839,95.3180751571578,0.240970187135936,101.3,100.10252024811837,1.196253349979104
2009-09-30,491380.6,511262.2128662155,-3.888731137542145,95.54266478320086,95.26665677162494,0.28972152579844757,100.5,99.82530462614888,0.6758760981275147
2009-12-31,497444.3,511197.2083439855,-2.6903332255154178,94.96385659142373,95.21504824054247,-0.26381507310079266,99.7,99.55011340398801,0.150563963100403
2010-03-31,502679.8,511294.50523438794,-1.684881246755976,95.21106039983938,95.16611313156847,0.047230328939429356,99.8,99.27982382871303,0.5239495309584896
2010-06-30,508716.0,511553.18981171737,-0.5546226410515831,94.78312348744197,95.1225580175803,-0.35683915278602596,99.3,99.01740682652368,0.28539746952918055
2010-09-30,517945.5,511966.9641594965,1.1677581287532046,94.57544345743104,95.087117563498,-0.5381108599966433,98.7,98.7661584337267,-0.06698492153168756
2010-12-31,513717.2,512527.7571176158,0.23207384690215882,94.69716416518247,95.06231428766026,-0.38411659258876796,98.3,98.52955130736228,-0.23297711632340734
2011-03-31,508272.1,513231.2341108664,-0.9662572698751926,94.70977350455676,95.05035091208957,-0.3583126251136104,98.1,98.31101675544954,-0.21464202325813808
2011-06-30,503906.6,514073.8039658409,-1.9777712630765554,94.41747477020783,95.05320193998193,-0.668811946151493,97.4,98.11384261644059,-0.727565649661932
2011-09-30,516162.3,515048.7760503128,0.21619776639920651,94.70903817305175,95.07262901365367,-0.38243482311791643,97.1,97.94118484331534,-0.8588673341669906
2011-12-31,515431.5,516143.10522957734,-0.1378697540211915,94.39715635190623,95.10999644593997,-0.749490191011537,97.0,97.79575323741851,-0.8136889497508792
2012-03-31,522507.6,517344.44232139876,0.9980116255687177,95.01055399585022,95.16644130540061,-0.16380491632563832,97.1,97.67973185956777,-0.5935027139522098
2012-06-30,517817.9,518639.9933902724,-0.15850944793101007,94.58347714531318,95.24265513553655,-0.6921037525521645,96.6,97.59480742480734,-1.0193241331756364
2012-09-30,515882.5,520020.1914742428,-0.795679002869587,94.30871811340897,95.3392320502804,-1.080891795234884,96.5,97.54230431576929,-1.068566426721973
2012-12-31,515505.6,521474.9558029856,-1.1447061333547226,94.16420300621473,95.45635417732075,-1.3536565294602565,96.4,97.52292516044514,-1.1514473736279895
2013-03-31,522589.7,522991.619549005,-0.07685009357349948,94.37554330940354,95.59355957313564,-1.2741614279989544,96.2,97.5367211466291,-1.37047988789738
2013-06-30,527317.3,524553.7850374285,0.5268315740728724,94.31779550911295,95.74957869972114,-1.4953415044241414,96.3,97.5830416338901,-1.3148202929601172
2013-09-30,532398.9,526144.8033936654,1.1886645208686542,95.14218310792785,95.9223807589085,-0.8133635183030008,96.3,97.6604005310804,-1.3929909397079054
2013-12-31,531782.2,527749.7529399765,0.7640831734282427,95.49749890785408,96.10904008803493,-0.636299332113488,96.4,97.7665098460311,-1.3977279624517225
2014-03-31,536082.4,529357.6208090021,1.270365992034006,95.81260467417853,96.30614340090577,-0.5124685812334162,96.4,97.8982313362414,-1.530396735254147
2014-06-30,526349.8,530959.9144127943,-0.8682603502926822,97.67556274658402,96.50989519808877,1.2078217949596626,98.4,98.0515726905567,0.35535106667072824
2014-09-30,526843.3,532552.3441503998,-1.0720155892858907,98.34375759335671,96.71619151844743,1.6828268869528928,98.4,98.22160520323723,0.1816248028055023
2014-12-31,529350.2,534127.7390993573,-0.8944562788319455,97.96277421761222,96.92165694306308,1.0741843540301277,98.7,98.40361793561163,0.30119021089478615
2015-03-31,537485.6,535675.3601846119,0.3379359869687182,98.01821279303685,97.12393328181386,0.9207612181728164,99.5,98.59301144575656,0.9199318906517373
2015-06-30,538243.9,537181.4823691715,0.1977762945481576,98.24062754999564,97.32131304287452,0.9446178626012935,100.0,98.78537153053897,1.2295630928366164
2015-09-30,538726.9,538633.5120159285,0.01733794537253086,98.44394325023676,97.51264765911435,0.9550510764286146,100.2,98.9768508546722,1.2357931524046517
2015-12-31,537938.6,540019.519498795,-0.38534153371463375,98.19589379287068,97.6973631349695,0.5102805663367294,100.3,99.16436122566299,1.1452085812893031
2016-03-31,541842.1,541327.6335591727,0.09503790476106388,98.05172089434377,97.87546753462067,0.18007920080767015,100.6,99.34557891923394,1.262684353357968
2016-06-30,541089.6,542544.6823637764,-0.2681958576087884,97.87502262899311,98.04728050390963,-0.1756885800719976,100.4,99.51888998534156,0.8853696165504132
2016-09-30,542035.8,543657.8156208468,-0.2983523043800007,97.97710754470178,98.21323184702796,-0.24042005123500187,100.3,99.68346448711786,0.6184932637065543
2016-12-31,542890.9,544653.2736121467,-0.3235771632214113,98.49611345290425,98.37364370699538,0.12449446954883037,100.3,99.83902318145394,0.4617200808427979
2017-03-31,547244.7,545516.2828596759,0.316840614044267,98.38588851498785,98.5286906491427,-0.14493457003641463,100.0,99.98567215993647,0.014329893227715829
2017-06-30,549551.5,546230.9684019266,0.6078988175621136,98.27396992932381,98.6786237823919,-0.4100724529361388,100.2,100.12380562466366,0.07610015905905598
2017-09-30,553719.9,546782.5355381035,1.268761163900245,98.57709463830913,98.8236049643311,-0.24944478205478626,100.6,100.25382673263375,0.3452968117510835
